REF_DATE,GEO,DGUID,Screened traffic,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Oct-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,872051,,,,0
Oct-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,859892,,,,0
Oct-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,421109,,,,0
Oct-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,249800,,,,0
Oct-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,188983,,,,0
Oct-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,12159,,,,0
Nov-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4140955,,,,0
Nov-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4082939,,,,0
Nov-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,1764104,,,,0
Nov-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1151616,,,,0
Nov-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1167219,,,,0
Nov-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,58016,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,110298,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,108972,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,97490,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,8043,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,3439,,,,0
Nov-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,1326,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,673970,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,660615,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,174741,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,190427,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,295447,,,,0
Nov-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,13355,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,160844,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,156754,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,113314,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,26669,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,16771,,,,0
Nov-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,4090,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1516568,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1500101,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,442135,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,492235,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,565731,,,,0
Nov-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,16467,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,141730,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,140725,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,116430,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,16695,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,7600,,,,0
Nov-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1005,,,,0
Nov-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,504785,,,,0
Nov-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,498933,,,,0
Nov-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,292016,,,,0
Nov-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,141852,,,,0
Nov-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,65065,,,,0
Nov-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,5852,,,,0
Nov-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,252544,,,,0
Nov-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,248218,,,,0
Nov-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,185108,,,,0
Nov-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,33492,,,,0
Nov-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,29618,,,,0
Nov-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,4326,,,,0
Nov-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,780216,,,,0
Nov-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,768621,,,,0
Nov-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,342870,,,,0
Nov-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,242203,,,,0
Nov-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,183548,,,,0
Nov-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,11595,,,,0
Dec-23,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4533764,,,,0
Dec-23,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4473257,,,,0
Dec-23,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,1813534,,,,0
Dec-23,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1200268,,,,0
Dec-23,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1459455,,,,0
Dec-23,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,60507,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,121496,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,119674,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,101533,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,8364,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Other International sector passengers,Number,223,units,0,v1573797634,21.4,9777,,,,0
Dec-23,"Halifax/Robert L Stanfield International, Nova Scotia",,Non-passengers,Number,223,units,0,v1573797635,21.5,1822,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total screened traffic,Number,223,units,0,v1573797646,87.1,783211,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Total passengers,Number,223,units,0,v1577191375,87.6,770398,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Domestic sector passengers,Number,223,units,0,v1573797647,87.2,181169,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Transborder sector passengers,Number,223,units,0,v1573797648,87.3,198442,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Other International sector passengers,Number,223,units,0,v1573797649,87.4,390787,,,,0
Dec-23,"Montréal/Pierre Elliott Trudeau International, Quebec",,Non-passengers,Number,223,units,0,v1573797650,87.5,12813,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total screened traffic,Number,223,units,0,v1573797641,76.1,188971,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Total passengers,Number,223,units,0,v1577191374,76.6,184369,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797642,76.2,118670,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797643,76.3,34063,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797644,76.4,31636,,,,0
Dec-23,"Ottawa/Macdonald-Cartier International, Ontario",,Non-passengers,Number,223,units,0,v1573797645,76.5,4602,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Total screened traffic,Number,223,units,0,v1573797651,161.1,1707330,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Total passengers,Number,223,units,0,v1577191376,161.6,1688826,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Domestic sector passengers,Number,223,units,0,v1573797652,161.2,474678,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Transborder sector passengers,Number,223,units,0,v1573797653,161.3,529494,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Other International sector passengers,Number,223,units,0,v1573797654,161.4,684654,,,,0
Dec-23,"Toronto/Lester B Pearson International, Ontario",,Non-passengers,Number,223,units,0,v1573797655,161.5,18504,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total screened traffic,Number,223,units,0,v1573797656,163.1,144030,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Total passengers,Number,223,units,0,v1577191377,163.6,142644,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Domestic sector passengers,Number,223,units,0,v1573797657,163.2,106538,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Transborder sector passengers,Number,223,units,0,v1573797658,163.3,17334,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Other International sector passengers,Number,223,units,0,v1573797659,163.4,18772,,,,0
Dec-23,"Winnipeg/James Armstrong Richardson International, Manitoba",,Non-passengers,Number,223,units,0,v1573797660,163.5,1386,,,,0
Dec-23,"Calgary International, Alberta",,Total screened traffic,Number,223,units,0,v1573797626,13.1,513667,,,,0
Dec-23,"Calgary International, Alberta",,Total passengers,Number,223,units,0,v1577191371,13.6,507243,,,,0
Dec-23,"Calgary International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797627,13.2,289890,,,,0
Dec-23,"Calgary International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797628,13.3,140087,,,,0
Dec-23,"Calgary International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797629,13.4,77266,,,,0
Dec-23,"Calgary International, Alberta",,Non-passengers,Number,223,units,0,v1573797630,13.5,6424,,,,0
Dec-23,"Edmonton International, Alberta",,Total screened traffic,Number,223,units,0,v1573797636,52.1,256546,,,,0
Dec-23,"Edmonton International, Alberta",,Total passengers,Number,223,units,0,v1577191373,52.6,252881,,,,0
Dec-23,"Edmonton International, Alberta",,Domestic sector passengers,Number,223,units,0,v1573797637,52.2,184516,,,,0
Dec-23,"Edmonton International, Alberta",,Transborder sector passengers,Number,223,units,0,v1573797638,52.3,33812,,,,0
Dec-23,"Edmonton International, Alberta",,Other International sector passengers,Number,223,units,0,v1573797639,52.4,34553,,,,0
Dec-23,"Edmonton International, Alberta",,Non-passengers,Number,223,units,0,v1573797640,52.5,3665,,,,0
Dec-23,"Vancouver International, British Columbia",,Total screened traffic,Number,223,units,0,v1573797661,169.1,818513,,,,0
Dec-23,"Vancouver International, British Columbia",,Total passengers,Number,223,units,0,v1577191378,169.6,807222,,,,0
Dec-23,"Vancouver International, British Columbia",,Domestic sector passengers,Number,223,units,0,v1573797662,169.2,356540,,,,0
Dec-23,"Vancouver International, British Columbia",,Transborder sector passengers,Number,223,units,0,v1573797663,169.3,238672,,,,0
Dec-23,"Vancouver International, British Columbia",,Other International sector passengers,Number,223,units,0,v1573797664,169.4,212010,,,,0
Dec-23,"Vancouver International, British Columbia",,Non-passengers,Number,223,units,0,v1573797665,169.5,11291,,,,0
Jan-24,"Total of eight largest airports, Canada",,Total screened traffic,Number,223,units,0,v1573797666,100000.1,4323045,,,,0
Jan-24,"Total of eight largest airports, Canada",,Total passengers,Number,223,units,0,v1577191379,100000.6,4255212,,,,0
Jan-24,"Total of eight largest airports, Canada",,Domestic sector passengers,Number,223,units,0,v1573797667,100000.2,1681542,,,,0
Jan-24,"Total of eight largest airports, Canada",,Transborder sector passengers,Number,223,units,0,v1573797668,100000.3,1138301,,,,0
Jan-24,"Total of eight largest airports, Canada",,Other International sector passengers,Number,223,units,0,v1573797669,100000.4,1435369,,,,0
Jan-24,"Total of eight largest airports, Canada",,Non-passengers,Number,223,units,0,v1573797670,100000.5,67833,,,,0
Jan-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total screened traffic,Number,223,units,0,v1573797631,21.1,106860,,,,0
Jan-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Total passengers,Number,223,units,0,v1577191372,21.6,105210,,,,0
Jan-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Domestic sector passengers,Number,223,units,0,v1573797632,21.2,80169,,,,0
Jan-24,"Halifax/Robert L Stanfield International, Nova Scotia",,Transborder sector passengers,Number,223,units,0,v1573797633,21.3,8677,,,,0
